Product_Name,Category,Brand,Price,Rating,Review_Text,Skin_Type,Age_Group,Purchase_Platform,Recommendation
Charlotte Tilbury Exfoliator Trip,Exfoliator,Charlotte Tilbury,268.76,4,Smells amazing and the packaging is super cute. Highly recommend!,Normal,18-24,Flipkart,Yes
Charlotte Tilbury Highlighter Fight,Highlighter,Charlotte Tilbury,1586.32,3,Average product — didn’t see a huge difference.,Combination,25-34,Flipkart,No
Huda Beauty Highlighter Animal,Highlighter,Huda Beauty,2854.64,4,Absolutely love this product! My skin feels so smooth and radiant.,Combination,18-24,Sephora,Yes
Charlotte Tilbury Face Oil Something,Face Oil,Charlotte Tilbury,3498.95,1,Too oily and sticky for my skin type.,Sensitive,55+,Myntra,No
Lakme Bronzer Design,Bronzer,Lakme,521.06,3,"Works fine, but I’ve used better alternatives.",Dry,35-44,Brand Website,No
The Ordinary Clay Mask Rate,Clay Mask,The Ordinary,247.65,2,Too oily and sticky for my skin type.,Oily,25-34,Amazon,No
Minimalist Sunscreen Policy,Sunscreen,Minimalist,1130.82,2,Smells weird and the texture feels heavy.,Oily,45-54,Brand Website,No
MAC Moisturizer Can,Moisturizer,MAC,2238.07,1,Made my skin break out. Wouldn’t recommend.,Sensitive,35-44,Nykaa,No
Clinique Countour What,Countour,Clinique,2476.92,2,Too oily and sticky for my skin type.,Sensitive,55+,Sephora,No
Maybelline BB Cream World,BB Cream,Maybelline,1895.7,4,Great texture and long-lasting effect — definitely worth the price!,Combination,45-54,Sephora,Yes
Estee Lauder Face Oil Book,Face Oil,Estee Lauder,1269.4,3,Takes time to show results. Not sure if I’d repurchase.,Oily,35-44,Amazon,No
Rare Beauty Bronzer Ask,Bronzer,Rare Beauty,657.33,2,Smells weird and the texture feels heavy.,Oily,35-44,Amazon,No
Dior Highlighter Whom,Highlighter,Dior,3157.54,1,Smells weird and the texture feels heavy.,Combination,45-54,Amazon,No
Lakme Lip Gloss Lawyer,Lip Gloss,Lakme,2332.08,5,Absolutely love this product! My skin feels so smooth and radiant.,Dry,35-44,Myntra,Yes
The Ordinary Sunscreen Unit,Sunscreen,The Ordinary,249.19,5,Smells amazing and the packaging is super cute. Highly recommend!,Dry,55+,Tira Beauty,Yes
Maybelline Sheet Mask Serious,Sheet Mask,Maybelline,2158.76,5,Perfect for my skin type. I can already see a glow after a few uses.,Dry,55+,Tira Beauty,Yes
The Ordinary Sunscreen Listen,Sunscreen,The Ordinary,2675.19,3,"It’s okay, not bad but not great either.",Oily,18-24,Amazon,No
Rare Beauty Cleanser International,Cleanser,Rare Beauty,2846.54,3,Takes time to show results. Not sure if I’d repurchase.,Dry,45-54,Flipkart,No
L'Oréal Countour Pattern,Countour,L'Oréal,522.1,1,Didn’t work for my skin at all. Caused mild irritation.,Oily,45-54,Sephora,No
Rare Beauty Lipstick Unit,Lipstick,Rare Beauty,2526.91,1,Smells weird and the texture feels heavy.,Oily,45-54,Tira Beauty,No
Colorbar Exfoliator Network,Exfoliator,Colorbar,2280.99,5,Does exactly what it claims. My go-to product now!,Combination,45-54,Myntra,Yes
Huda Beauty Foundation Modern,Foundation,Huda Beauty,1273.61,4,Smells amazing and the packaging is super cute. Highly recommend!,Normal,55+,Sephora,Yes
Rare Beauty CC Cream Book,CC Cream,Rare Beauty,539.85,2,Didn’t work for my skin at all. Caused mild irritation.,Combination,35-44,Tira Beauty,No
Huda Beauty Countour Early,Countour,Huda Beauty,3283.64,1,Smells weird and the texture feels heavy.,Oily,55+,Flipkart,No
Maybelline Toner Stand,Toner,Maybelline,3061.36,1,Smells weird and the texture feels heavy.,Combination,18-24,Tira Beauty,No
Estee Lauder BB Cream Official,BB Cream,Estee Lauder,325.81,1,Didn’t work for my skin at all. Caused mild irritation.,Dry,45-54,Amazon,No
Maybelline Face Oil Might,Face Oil,Maybelline,2452.07,4,Does exactly what it claims. My go-to product now!,Normal,55+,Myntra,Yes
Minimalist Serum Tell,Serum,Minimalist,456.77,3,"Works fine, but I’ve used better alternatives.",Dry,18-24,Tira Beauty,No
The Ordinary Foundation Oil,Foundation,The Ordinary,1350.46,4,Lightweight and hydrating. It blends beautifully and feels premium.,Sensitive,55+,Amazon,Yes
L'Oréal Toner Tend,Toner,L'Oréal,2807.24,1,Not worth the hype. I regret buying it.,Normal,25-34,Nykaa,No
Estee Lauder Toner Expect,Toner,Estee Lauder,1258.21,3,Average product — didn’t see a huge difference.,Sensitive,25-34,Tira Beauty,No
Clinique Blush Network,Blush,Clinique,3107.72,5,Does exactly what it claims. My go-to product now!,Dry,55+,Nykaa,Yes
Charlotte Tilbury Lipstick Protect,Lipstick,Charlotte Tilbury,1188.96,1,Not worth the hype. I regret buying it.,Oily,18-24,Flipkart,No
Fenty Beauty Lipstick Court,Lipstick,Fenty Beauty,2604.59,3,"Decent product for the price, but texture could be better.",Dry,35-44,Flipkart,No
Maybelline Clay Mask Human,Clay Mask,Maybelline,507.41,1,Too oily and sticky for my skin type.,Normal,45-54,Sephora,No
Fenty Beauty Foundation Increase,Foundation,Fenty Beauty,1137.72,4,Affordable yet effective — my skin has never looked better!,Oily,55+,Flipkart,Yes
Lakme Countour Collection,Countour,Lakme,3399.88,4,Great texture and long-lasting effect — definitely worth the price!,Dry,25-34,Amazon,Yes
The Ordinary Clay Mask Thing,Clay Mask,The Ordinary,645.74,3,"Works fine, but I’ve used better alternatives.",Normal,25-34,Myntra,No
Estee Lauder Lipstick Reflect,Lipstick,Estee Lauder,1749.88,3,Average product — didn’t see a huge difference.,Normal,25-34,Brand Website,No
Kylie Cosmetics Bronzer Common,Bronzer,Kylie Cosmetics,562.77,2,Smells weird and the texture feels heavy.,Dry,25-34,Myntra,No
Kylie Cosmetics Highlighter Recognize,Highlighter,Kylie Cosmetics,1846.57,3,Average product — didn’t see a huge difference.,Normal,18-24,Sephora,No
L'Oréal Moisturizer Join,Moisturizer,L'Oréal,389.81,2,Too oily and sticky for my skin type.,Normal,25-34,Amazon,No
Charlotte Tilbury Countour Service,Countour,Charlotte Tilbury,2685.29,5,Perfect for my skin type. I can already see a glow after a few uses.,Oily,35-44,Flipkart,Yes
Maybelline Foundation Begin,Foundation,Maybelline,2998.85,2,Didn’t work for my skin at all. Caused mild irritation.,Normal,55+,Amazon,No
Rare Beauty Sunscreen Major,Sunscreen,Rare Beauty,1198.37,4,Absolutely love this product! My skin feels so smooth and radiant.,Sensitive,25-34,Brand Website,Yes
MAC Lipstick Allow,Lipstick,MAC,2711.86,3,Average product — didn’t see a huge difference.,Sensitive,35-44,Sephora,No
Minimalist Clay Mask Against,Clay Mask,Minimalist,389.59,3,"It’s okay, not bad but not great either.",Oily,35-44,Sephora,No
Chanel Countour Picture,Countour,Chanel,2073.03,1,Totally disappointed. Waste of money.,Normal,18-24,Brand Website,No
Kylie Cosmetics CC Cream View,CC Cream,Kylie Cosmetics,1271.61,5,Absolutely love this product! My skin feels so smooth and radiant.,Dry,18-24,Brand Website,Yes
Lakme Sunscreen Theory,Sunscreen,Lakme,2373.2,2,Smells weird and the texture feels heavy.,Combination,18-24,Flipkart,No
Estee Lauder Exfoliator Rule,Exfoliator,Estee Lauder,2614.75,3,"Works fine, but I’ve used better alternatives.",Normal,18-24,Brand Website,No
Maybelline BB Cream Reason,BB Cream,Maybelline,2513.31,5,Lightweight and hydrating. It blends beautifully and feels premium.,Sensitive,35-44,Myntra,Yes
Charlotte Tilbury Exfoliator Society,Exfoliator,Charlotte Tilbury,1064.68,5,One of the best products I’ve tried! Totally satisfied.,Dry,45-54,Brand Website,Yes
Rare Beauty Clay Mask Moment,Clay Mask,Rare Beauty,2675.31,1,Totally disappointed. Waste of money.,Normal,45-54,Nykaa,No
L'Oréal Sheet Mask Ok,Sheet Mask,L'Oréal,3394.38,4,Great texture and long-lasting effect — definitely worth the price!,Dry,18-24,Amazon,Yes
Chanel Lipstick List,Lipstick,Chanel,1875.45,4,Does exactly what it claims. My go-to product now!,Combination,25-34,Myntra,Yes
Colorbar Face Oil Book,Face Oil,Colorbar,2216.92,3,Takes time to show results. Not sure if I’d repurchase.,Oily,35-44,Nykaa,No
Maybelline Sunscreen Enter,Sunscreen,Maybelline,1849.87,1,Smells weird and the texture feels heavy.,Normal,45-54,Flipkart,No
Rare Beauty Exfoliator Why,Exfoliator,Rare Beauty,2140.54,4,Smells amazing and the packaging is super cute. Highly recommend!,Dry,18-24,Amazon,Yes
Charlotte Tilbury Serum Good,Serum,Charlotte Tilbury,782.78,4,Perfect for my skin type. I can already see a glow after a few uses.,Combination,18-24,Nykaa,Yes
Lakme BB Cream Election,BB Cream,Lakme,3011.45,1,Too oily and sticky for my skin type.,Combination,45-54,Nykaa,No
Minimalist Clay Mask Civil,Clay Mask,Minimalist,3468.56,1,Too oily and sticky for my skin type.,Normal,35-44,Flipkart,No
Maybelline Clay Mask Low,Clay Mask,Maybelline,1911.84,4,Does exactly what it claims. My go-to product now!,Combination,18-24,Myntra,Yes
Kylie Cosmetics Color Corrector Ready,Color Corrector,Kylie Cosmetics,1125.95,3,"Works fine, but I’ve used better alternatives.",Sensitive,25-34,Flipkart,No
Estee Lauder Sunscreen Participant,Sunscreen,Estee Lauder,978.52,5,Lightweight and hydrating. It blends beautifully and feels premium.,Sensitive,55+,Flipkart,Yes
Lakme Serum Hand,Serum,Lakme,2253.81,1,Didn’t work for my skin at all. Caused mild irritation.,Normal,55+,Flipkart,No
Fenty Beauty Highlighter Respond,Highlighter,Fenty Beauty,3417.05,1,Didn’t work for my skin at all. Caused mild irritation.,Dry,18-24,Amazon,No
Chanel Foundation Study,Foundation,Chanel,2914.94,5,Affordable yet effective — my skin has never looked better!,Combination,55+,Sephora,Yes
Huda Beauty Blush Lawyer,Blush,Huda Beauty,1725.74,4,Great texture and long-lasting effect — definitely worth the price!,Dry,55+,Brand Website,Yes
MAC Blush Sea,Blush,MAC,1417.65,4,Great texture and long-lasting effect — definitely worth the price!,Oily,45-54,Sephora,Yes
Chanel Countour Partner,Countour,Chanel,2335.02,5,Affordable yet effective — my skin has never looked better!,Dry,35-44,Amazon,Yes
Charlotte Tilbury Face Oil Blood,Face Oil,Charlotte Tilbury,1197.57,1,Smells weird and the texture feels heavy.,Normal,35-44,Flipkart,No
Colorbar Face Oil We,Face Oil,Colorbar,3128.87,5,Absolutely love this product! My skin feels so smooth and radiant.,Normal,35-44,Tira Beauty,Yes
Rare Beauty Sunscreen Learn,Sunscreen,Rare Beauty,1245.63,4,One of the best products I’ve tried! Totally satisfied.,Oily,25-34,Nykaa,Yes
Dior Lipstick Church,Lipstick,Dior,633.95,1,Didn’t work for my skin at all. Caused mild irritation.,Oily,45-54,Flipkart,No
Kylie Cosmetics BB Cream Believe,BB Cream,Kylie Cosmetics,623.22,4,One of the best products I’ve tried! Totally satisfied.,Sensitive,45-54,Myntra,Yes
Dior Toner Forward,Toner,Dior,2258.19,5,Does exactly what it claims. My go-to product now!,Normal,35-44,Amazon,Yes
Lakme BB Cream Specific,BB Cream,Lakme,733.66,2,Too oily and sticky for my skin type.,Sensitive,45-54,Amazon,No
Maybelline Countour Bill,Countour,Maybelline,2138.36,3,Average product — didn’t see a huge difference.,Normal,35-44,Tira Beauty,No
Dior Sheet Mask Help,Sheet Mask,Dior,2568.84,4,One of the best products I’ve tried! Totally satisfied.,Combination,45-54,Myntra,Yes
The Ordinary Cleanser Today,Cleanser,The Ordinary,2594.67,3,"Works fine, but I’ve used better alternatives.",Sensitive,45-54,Brand Website,No
Fenty Beauty Lipstick Truth,Lipstick,Fenty Beauty,3300.9,2,Not worth the hype. I regret buying it.,Oily,55+,Amazon,No
Fenty Beauty BB Cream Cover,BB Cream,Fenty Beauty,966.47,3,"Decent product for the price, but texture could be better.",Normal,18-24,Flipkart,No
Charlotte Tilbury Toner Ability,Toner,Charlotte Tilbury,2745.86,5,Affordable yet effective — my skin has never looked better!,Normal,18-24,Amazon,Yes
The Ordinary Lipstick Ready,Lipstick,The Ordinary,1361.39,2,Smells weird and the texture feels heavy.,Normal,35-44,Sephora,No
Estee Lauder BB Cream Particularly,BB Cream,Estee Lauder,1959.56,5,Perfect for my skin type. I can already see a glow after a few uses.,Dry,45-54,Flipkart,Yes
Huda Beauty Cleanser Election,Cleanser,Huda Beauty,1456.13,3,"It’s okay, not bad but not great either.",Sensitive,45-54,Brand Website,No
Clinique BB Cream Strategy,BB Cream,Clinique,2716.58,3,Average product — didn’t see a huge difference.,Dry,25-34,Amazon,No
Minimalist Sheet Mask Land,Sheet Mask,Minimalist,1508.79,3,"Works fine, but I’ve used better alternatives.",Normal,45-54,Nykaa,No
Colorbar Blush According,Blush,Colorbar,279.48,3,Average product — didn’t see a huge difference.,Sensitive,35-44,Amazon,No
Clinique Blush Once,Blush,Clinique,614.55,3,Average product — didn’t see a huge difference.,Dry,35-44,Amazon,No
Minimalist Toner Common,Toner,Minimalist,1692.35,5,Smells amazing and the packaging is super cute. Highly recommend!,Combination,45-54,Myntra,Yes
Dior Lipstick Rich,Lipstick,Dior,2978.82,2,Too oily and sticky for my skin type.,Combination,55+,Nykaa,No
Rare Beauty Lip Gloss Them,Lip Gloss,Rare Beauty,1174.49,3,"It’s okay, not bad but not great either.",Oily,18-24,Nykaa,No
Lakme Color Corrector Poor,Color Corrector,Lakme,610.74,4,Perfect for my skin type. I can already see a glow after a few uses.,Dry,25-34,Sephora,Yes
Rare Beauty Countour Show,Countour,Rare Beauty,2421.64,4,Great texture and long-lasting effect — definitely worth the price!,Oily,35-44,Amazon,Yes
Clinique Sheet Mask Red,Sheet Mask,Clinique,2539.89,1,Smells weird and the texture feels heavy.,Oily,45-54,Sephora,No
Clinique Moisturizer Story,Moisturizer,Clinique,3448.88,3,"It’s okay, not bad but not great either.",Sensitive,35-44,Flipkart,No
Huda Beauty Sheet Mask Quality,Sheet Mask,Huda Beauty,665.99,1,Smells weird and the texture feels heavy.,Combination,55+,Brand Website,No
Fenty Beauty Foundation Most,Foundation,Fenty Beauty,2904.22,4,Lightweight and hydrating. It blends beautifully and feels premium.,Oily,35-44,Tira Beauty,Yes
Fenty Beauty Lipstick Black,Lipstick,Fenty Beauty,1597.52,2,Too oily and sticky for my skin type.,Normal,45-54,Flipkart,No
Maybelline Cleanser Would,Cleanser,Maybelline,2688.15,2,Not worth the hype. I regret buying it.,Combination,55+,Brand Website,No
The Ordinary Countour Property,Countour,The Ordinary,995.56,1,Too oily and sticky for my skin type.,Combination,18-24,Flipkart,No
Chanel Bronzer Magazine,Bronzer,Chanel,1302.03,5,Perfect for my skin type. I can already see a glow after a few uses.,Dry,55+,Flipkart,Yes
Charlotte Tilbury Bronzer Three,Bronzer,Charlotte Tilbury,1076.97,4,Great texture and long-lasting effect — definitely worth the price!,Oily,45-54,Brand Website,Yes
The Ordinary Moisturizer Keep,Moisturizer,The Ordinary,608.51,4,Lightweight and hydrating. It blends beautifully and feels premium.,Oily,25-34,Amazon,Yes
Colorbar Sunscreen Around,Sunscreen,Colorbar,388.48,2,Totally disappointed. Waste of money.,Normal,45-54,Nykaa,No
Dior BB Cream Choice,BB Cream,Dior,1099.14,5,Smells amazing and the packaging is super cute. Highly recommend!,Sensitive,45-54,Amazon,Yes
Lakme Serum Two,Serum,Lakme,2686.47,5,Smells amazing and the packaging is super cute. Highly recommend!,Oily,55+,Nykaa,Yes
Minimalist Clay Mask Standard,Clay Mask,Minimalist,1549.04,2,Didn’t work for my skin at all. Caused mild irritation.,Dry,25-34,Myntra,No
Chanel Sunscreen Myself,Sunscreen,Chanel,2237.51,1,Didn’t work for my skin at all. Caused mild irritation.,Combination,55+,Myntra,No
Minimalist Countour Note,Countour,Minimalist,2062.06,4,Absolutely love this product! My skin feels so smooth and radiant.,Dry,35-44,Flipkart,Yes
Fenty Beauty Cleanser Tv,Cleanser,Fenty Beauty,3191.68,4,Affordable yet effective — my skin has never looked better!,Sensitive,55+,Brand Website,Yes
Colorbar Face Oil Them,Face Oil,Colorbar,1342.18,4,Absolutely love this product! My skin feels so smooth and radiant.,Normal,25-34,Sephora,Yes
Minimalist CC Cream Degree,CC Cream,Minimalist,3118.3,4,Does exactly what it claims. My go-to product now!,Sensitive,45-54,Amazon,Yes
Dior Blush Hotel,Blush,Dior,2527.45,2,Totally disappointed. Waste of money.,Normal,18-24,Brand Website,No
The Ordinary Sunscreen Generation,Sunscreen,The Ordinary,1624.87,2,Not worth the hype. I regret buying it.,Combination,35-44,Sephora,No
Colorbar BB Cream Safe,BB Cream,Colorbar,1196.61,3,Takes time to show results. Not sure if I’d repurchase.,Dry,35-44,Sephora,No
Minimalist Lip Gloss Worry,Lip Gloss,Minimalist,3174.97,1,Totally disappointed. Waste of money.,Dry,18-24,Tira Beauty,No
Dior CC Cream Article,CC Cream,Dior,2209.05,2,Smells weird and the texture feels heavy.,Sensitive,45-54,Myntra,No
Dior Cleanser Write,Cleanser,Dior,1870.28,5,Affordable yet effective — my skin has never looked better!,Sensitive,55+,Brand Website,Yes
Kylie Cosmetics Cleanser Opportunity,Cleanser,Kylie Cosmetics,1333.74,2,Too oily and sticky for my skin type.,Combination,25-34,Myntra,No
Lakme Lip Gloss Cell,Lip Gloss,Lakme,2619.5,1,Not worth the hype. I regret buying it.,Normal,45-54,Tira Beauty,No
Chanel Face Oil Whom,Face Oil,Chanel,2872.94,2,Too oily and sticky for my skin type.,Combination,55+,Tira Beauty,No
Maybelline Color Corrector Range,Color Corrector,Maybelline,3324.64,2,Too oily and sticky for my skin type.,Oily,55+,Brand Website,No
Lakme Sheet Mask Today,Sheet Mask,Lakme,2151.73,5,Perfect for my skin type. I can already see a glow after a few uses.,Normal,55+,Sephora,Yes
Huda Beauty Cleanser Rate,Cleanser,Huda Beauty,1277.09,2,Made my skin break out. Wouldn’t recommend.,Sensitive,25-34,Nykaa,No
Rare Beauty Countour None,Countour,Rare Beauty,2549.19,5,Does exactly what it claims. My go-to product now!,Sensitive,35-44,Tira Beauty,Yes
Minimalist BB Cream Our,BB Cream,Minimalist,2923.89,2,Made my skin break out. Wouldn’t recommend.,Normal,35-44,Nykaa,No
Maybelline Sheet Mask Condition,Sheet Mask,Maybelline,566.86,4,Great texture and long-lasting effect — definitely worth the price!,Combination,35-44,Flipkart,Yes
Kylie Cosmetics BB Cream Bad,BB Cream,Kylie Cosmetics,2218.9,5,One of the best products I’ve tried! Totally satisfied.,Combination,35-44,Flipkart,Yes
Maybelline BB Cream Bar,BB Cream,Maybelline,1483.1,2,Made my skin break out. Wouldn’t recommend.,Dry,18-24,Tira Beauty,No
Clinique Face Oil Stuff,Face Oil,Clinique,1424.12,2,Not worth the hype. I regret buying it.,Sensitive,35-44,Myntra,No
Maybelline Sunscreen Approach,Sunscreen,Maybelline,580.15,5,Does exactly what it claims. My go-to product now!,Normal,18-24,Nykaa,Yes
